Date,TemperatureHighC,TemperatureAvgC,TemperatureLowC,DewpointHighC,DewpointAvgC,DewpointLowC,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxhPa,PressureMinhPa,WindSpeedMaxKMH,WindSpeedAvgKMH,GustSpeedMaxKMH,PrecipitationSumCM,aqiusHigh,aqiusLow
2019-06-20,29.4,21.8262865532,12.7,18.0662420662,14.4256395963,11.4328905112,94.0,66.3756438015,38.0,752.611889712,750.511717008,0.80000397743,0.0347223948538,2.80001392101,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-06-21,30.2,22.9777545816,14.4,20.5977530899,17.5562362449,13.1156710699,93.0,72.912032759,50.0,751.9368342,749.461630656,1.9000094464,0.470349560689,6.10003032791,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-06-22,28.4,22.9388350319,18.1,21.1362100988,18.928508609,16.7043356271,96.0,78.9761308936,60.0,751.861828032,749.611642992,3.3000164069,0.431731089814,10.3000512094,0.254,$day.aqius.max.raw,$day.aqius.min.raw
2019-06-23,23.0,19.8711240593,16.4,18.7443562538,14.4410908837,11.7014905322,96.0,72.2962119121,49.0,755.462124096,751.861828032,1.4000069605,0.420143956011,5.00002485894,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-06-24,23.8,18.8023697917,10.7,14.5158026757,12.1911439113,9.61397456029,95.0,67.4451244213,47.0,758.237352312,755.387117928,1.60000795486,0.371529624935,5.00002485894,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-06-25,22.8,17.6350742932,11.5,13.1457993783,11.5458201882,9.84808793156,92.0,69.077262453,50.0,760.337525016,758.237352312,1.9000094464,0.456946716275,6.10003032791,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-06-26,17.8,15.1570558449,12.9,15.6419271103,13.3985030352,11.1564347254,97.0,89.3870235421,79.0,758.762395488,751.111766352,1.4000069605,0.171509822614,4.10002038433,4.318,$day.aqius.max.raw,$day.aqius.min.raw
2019-06-27,13.8,12.9316957956,10.2,13.4890956313,12.489127387,9.89792722569,99.0,97.1522280093,95.0,751.111766352,735.660495744,0.900004474609,0.343983191685,6.30003132226,14.732,$day.aqius.max.raw,$day.aqius.min.raw
2019-06-28,13.1,12.2333443765,11.6,12.9460968412,11.4372012536,10.3439708879,99.0,94.9265640494,88.0,737.235625272,733.110286032,3.3000164069,1.39030205114,10.3000512094,7.112,$day.aqius.max.raw,$day.aqius.min.raw
2019-06-29,14.3,11.8898022913,9.4,11.0818550134,9.51025495485,7.3232821683,96.0,85.6187296309,74.0,742.786081704,737.010606768,2.90001441819,1.20098760201,10.5000522038,2.032,$day.aqius.max.raw,$day.aqius.min.raw
2019-06-30,19.7,13.8920296167,7.2,15.8480571985,11.4424265122,5.92869557068,98.0,85.6236933798,67.0,745.036266744,742.486057032,1.80000894922,0.18099828664,10.600052701,16.51,$day.aqius.max.raw,$day.aqius.min.raw

    

