Date,TemperatureHighC,TemperatureAvgC,TemperatureLowC,DewpointHighC,DewpointAvgC,DewpointLowC,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxhPa,PressureMinhPa,WindSpeedMaxKMH,WindSpeedAvgKMH,GustSpeedMaxKMH,PrecipitationSumCM,aqiusHigh,aqiusLow
2019-07-10,19.2,14.3725963033,10.5,15.0769062172,12.989369914,9.88890931374,97.0,91.6812828094,72.0,738.885760968,736.785588264,2.60001292665,0.374303729993,7.00003480252,15.748,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-11,15.1,13.1397985494,11.1,12.7337802679,11.0618386584,9.59272272864,97.0,87.569444505,72.0,743.386131048,738.885760968,2.40001193229,0.684030730666,6.00002983073,0.508,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-12,16.4,12.9742208813,9.3,11.0919799804,9.55324208688,7.84275751975,95.0,80.5839874372,60.0,745.711322256,743.31112488,1.60000795486,0.256239699889,3.90001938997,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-13,19.4,14.5239576675,9.8,12.0257062233,9.99958935089,8.53361836801,96.0,75.9376529085,52.0,747.06143328,745.486303752,1.60000795486,0.198612098563,5.10002535612,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-14,19.5,14.124965739,8.3,13.4257401605,10.8903709999,7.69968139602,98.0,82.2064573637,60.0,747.736488792,746.911420944,2.10001044075,0.232740921038,5.50002734483,1.016,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-15,21.3,14.5205726443,8.3,14.2969606818,11.5505517101,8.00253710457,99.0,83.6231915509,58.0,747.81149496,746.986427112,3.40001690408,0.221528879167,8.10004027148,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-16,19.3,14.7375386872,8.1,15.814807097,12.9912324822,7.75216042626,99.0,89.8381799769,70.0,748.036513464,745.336291416,0.900004474609,0.0916671224139,3.90001938997,1.778,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-17,19.7,16.4912542434,14.3,17.099669902,15.3353355563,13.7695785227,98.0,93.0849247685,80.0,745.486303752,743.236118712,1.30000646332,0.202778785946,3.80001889279,3.81,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-18,23.2,17.6375787006,13.7,16.5458692381,14.9566681022,12.7858757455,99.0,85.3399934928,62.0,743.236118712,741.360964512,2.10001044075,0.442867169201,5.80002883637,1.016,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-19,19.3,15.2524788753,12.4,15.4572040443,13.3825522469,11.8196226989,98.0,88.9477455297,73.0,744.286205064,742.111026192,1.4000069605,0.0795663678074,3.90001938997,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-20,22.4,17.1599899308,13.6,17.2200155187,15.0761217728,12.9127593242,98.0,88.0990258286,67.0,749.236612152,744.136192728,1.60000795486,0.505421873261,6.50003231662,0.508,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-21,22.1,16.5963905109,14.2,17.8043978948,15.2052174459,13.247188417,98.0,91.9717296145,69.0,752.086846536,749.236612152,1.10000546897,0.298965216954,5.00002485894,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-22,26.3,19.4448086144,11.2,18.2718750349,15.4916560688,10.7411766051,99.0,79.5758391204,54.0,752.31186504,748.861581312,0.900004474609,0.120139486194,3.60001789844,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-23,22.6,18.8312868197,14.8,17.601604613,15.897019277,14.0058659946,96.0,83.4682386099,69.0,748.861581312,747.361457952,0.900004474609,0.032291827214,3.40001690408,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-24,18.8,17.1698014357,15.5,17.470566254,16.2713587357,14.9995733385,99.0,94.5179417122,90.0,748.711568976,747.81149496,1.30000646332,0.366402094889,4.10002038433,1.524,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-25,22.9,18.5993786007,15.8,18.5389323524,17.0639096616,15.6427663386,99.0,91.2689672806,70.0,751.861828032,748.486550472,1.4000069605,0.261113377847,6.80003380816,0.254,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-26,27.4,22.4305903867,16.6,20.2262639358,18.4299401266,16.2821387485,99.0,79.6393868311,59.0,753.136932888,751.711815696,2.40001193229,0.672199014086,8.5000422602,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-27,28.6,23.143755787,16.2,20.6620428868,18.3762016103,15.194240373,97.0,76.0251302083,54.0,752.31186504,747.06143328,2.90001441819,0.367809988386,6.50003231662,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-28,24.8,21.2078327546,15.4,19.1697426615,17.1231528886,11.774256356,93.0,78.1942853009,62.0,747.211445616,743.31112488,5.10002535612,1.01125068742,11.1000551868,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-29,16.0,13.2424447205,9.6,11.774256356,8.11426828961,6.39380509031,89.0,71.6627062994,57.0,746.386377768,744.136192728,2.90001441819,1.59953813108,7.50003728841,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-30,16.1,12.4572939972,9.1,9.18719077309,7.78765062243,6.44804307447,92.0,73.9566148981,57.0,744.361211232,740.160865824,2.80001392101,1.67881621705,8.30004126584,0.0,$day.aqius.max.raw,$day.aqius.min.raw
2019-07-31,15.1,11.6433842921,8.0,10.8636283577,9.05675750384,6.87371499461,96.0,84.5734030197,68.0,744.586229736,737.910680784,3.80001889279,1.81962286787,9.10004524327,3.556,$day.aqius.max.raw,$day.aqius.min.raw

    

